id;zone1_id;zone2_id;euclidean_distance
192954;94;161;33.0
192955;94;162;24.0
192956;94;163;19.0
192957;94;164;13.0
192958;94;165;4.0
192959;94;166;10.0
192960;94;167;17.0
192961;94;168;39.0
192962;94;169;49.0
192963;94;170;71.0
192964;94;171;66.0
192965;94;172;67.0
192966;94;173;52.0
192967;94;174;68.0
192968;94;175;17.0
192969;94;176;34.0
192970;94;177;34.0
192971;94;178;50.0
192972;94;179;61.0
192973;94;180;57.0
192974;94;181;73.0
192975;94;182;79.0
192976;94;183;89.0
192977;94;184;113.0
192978;94;185;98.0
192979;94;186;78.0
192980;94;187;80.0
192981;94;188;85.0
192982;94;189;48.0
192983;94;190;72.0
192984;94;191;62.0
192985;94;192;56.0
192986;95;79;50.0
192987;95;80;65.0
192988;95;81;17.0
192989;95;82;10.0
192990;95;83;20.0
192991;95;84;14.0
192992;95;85;9.0
192993;95;86;12.0
192994;95;87;20.0
192995;95;88;31.0
192996;95;89;48.0
192997;95;90;20.0
192998;95;91;48.0
192999;95;92;76.0
193000;95;93;66.0
193001;95;94;60.0
193002;95;96;35.0
193003;95;97;95.0
193004;95;98;98.0
193005;95;99;131.0
193006;95;100;123.0
193007;95;101;105.0
193008;95;102;74.0
193009;95;103;78.0
193010;95;104;70.0
193011;95;105;78.0
193012;95;106;66.0
193013;95;107;90.0
193014;95;108;65.0
193015;95;109;70.0
193016;95;110;74.0
193017;95;111;60.0
193018;95;112;56.0
193019;95;113;52.0
193020;95;114;90.0
193021;95;115;79.0
193022;95;116;74.0
193023;95;117;55.0
193024;95;118;68.0
193025;95;119;83.0
193026;95;120;92.0
193027;95;121;58.0
193028;95;122;48.0
193029;95;123;49.0
193030;95;124;44.0
193031;95;125;32.0
193032;95;126;22.0
193033;95;127;28.0
193034;95;128;41.0
193035;95;129;53.0
193036;95;130;69.0
193037;95;131;62.0
193038;95;132;89.0
193039;95;133;101.0
193040;95;134;100.0
193041;95;135;114.0
193042;95;136;125.0
193043;95;137;119.0
193044;95;138;158.0
193045;95;139;198.0
193046;95;140;143.0
193047;95;141;150.0
193048;95;142;159.0
193049;95;143;163.0
193050;95;144;168.0
193051;95;145;182.0
193052;95;146;191.0
193053;95;147;196.0
193054;95;148;206.0
193055;95;149;235.0
193056;95;150;47.0
193057;95;151;50.0
193058;95;152;18.0
193059;95;153;15.0
193060;95;154;35.0
193061;95;155;70.0
193062;95;156;81.0
193063;95;157;66.0
193064;95;158;58.0
193065;95;159;12.0
193066;95;160;20.0
193067;95;161;29.0
193068;95;162;36.0
193069;95;163;44.0
193070;95;164;52.0
193071;95;165;62.0
193072;95;166;69.0
193073;95;167;77.0
193074;95;168;100.0
193075;95;169;104.0
193076;95;170;131.0
193077;95;171;126.0
193078;95;172;116.0
193079;95;173;95.0
193080;95;174;83.0
193081;95;175;73.0
193082;95;176;58.0
193083;95;177;78.0
193084;95;178;67.0
193085;95;179;56.0
193086;95;180;44.0
193087;95;181;80.0
193088;95;182;82.0
193089;95;183;104.0
193090;95;184;102.0
193091;95;185;71.0
193092;95;186;71.0
193093;95;187;36.0
193094;95;188;44.0
193095;95;189;23.0
193096;95;190;48.0
193097;95;191;19.0
193098;95;192;84.0
193099;96;79;84.0
193100;96;80;90.0
193101;96;81;44.0
193102;96;82;33.0
193103;96;83;29.0
193104;96;84;28.0
193105;96;85;35.0
193106;96;86;43.0
193107;96;87;41.0
193108;96;88;41.0
193109;96;89;53.0
193110;96;90;56.0
193111;96;91;64.0
193112;96;92;83.0
193113;96;93;85.0
193114;96;94;66.0
193115;96;95;35.0
193116;96;97;95.0
193117;96;98;113.0
193118;96;99;137.0
193119;96;100;118.0
193120;96;101;89.0
193121;96;102;71.0
193122;96;103;79.0
193123;96;104;75.0
193124;96;105;67.0
193125;96;106;43.0
193126;96;107;74.0
193127;96;108;55.0
193128;96;109;61.0
193129;96;110;67.0
193130;96;111;46.0
193131;96;112;40.0
193132;96;113;32.0
193133;96;114;66.0
193134;96;115;52.0
193135;96;116;45.0
193136;96;117;29.0
193137;96;118;33.0
193138;96;119;52.0
193139;96;120;60.0
193140;96;121;29.0
193141;96;122;20.0
193142;96;123;16.0
193143;96;124;11.0
193144;96;125;11.0
193145;96;126;18.0
193146;96;127;20.0
193147;96;128;15.0
193148;96;129;19.0
193149;96;130;34.0
193150;96;131;30.0
193151;96;132;53.0
193152;96;133;66.0
193153;96;134;65.0
193154;96;135;78.0
193155;96;136;89.0
193156;96;137;83.0
193157;96;138;122.0
193158;96;139;163.0
193159;96;140;108.0
193160;96;141;114.0
193161;96;142;124.0
193162;96;143;128.0
193163;96;144;133.0
193164;96;145;147.0
193165;96;146;156.0
193166;96;147;161.0
193167;96;148;171.0
193168;96;149;200.0
193169;96;150;14.0
193170;96;151;86.0
193171;96;152;32.0
193172;96;153;50.0
193173;96;154;55.0
193174;96;155;76.0
193175;96;156;94.0
193176;96;157;81.0
193177;96;158;85.0
193178;96;159;35.0
193179;96;160;36.0
193180;96;161;36.0
193181;96;162;46.0
193182;96;163;47.0
193183;96;164;53.0
193184;96;165;65.0
193185;96;166;71.0
193186;96;167;77.0
193187;96;168;100.0
193188;96;169;115.0
193189;96;170;134.0
193190;96;171;120.0
193191;96;172;100.0
193192;96;173;78.0
193193;96;174;55.0
193194;96;175;70.0
193195;96;176;44.0
193196;96;177;66.0
193197;96;178;44.0
193198;96;179;26.0
193199;96;180;16.0
193200;96;181;48.0
193201;96;182;50.0
193202;96;183;72.0
193203;96;184;66.0
193204;96;185;38.0
193205;96;186;36.0
193206;96;187;16.0
193207;96;188;19.0
193208;96;189;21.0
193209;96;190;13.0
193210;96;191;16.0
193211;96;192;62.0
193212;97;79;101.0
193213;97;80;67.0
193214;97;81;112.0
193215;97;82;104.0
193216;97;83;110.0
193217;97;84;83.0
193218;97;85;85.0
193219;97;86;86.0
193220;97;87;75.0
193221;97;88;64.0
193222;97;89;47.0
193223;97;90;102.0
193224;97;91;51.0
193225;97;92;22.0
193226;97;93;50.0
193227;97;94;34.0
193228;97;95;95.0
193229;97;96;95.0
193230;97;98;42.0
193231;97;99;43.0
193232;97;100;29.0
193233;97;101;44.0
193234;97;102;24.0
193235;97;103;17.0
193236;97;104;25.0
193237;97;105;34.0
193238;97;106;64.0
193239;97;107;44.0
193240;97;108;41.0
193241;97;109;36.0
193242;97;110;29.0
193243;97;111;51.0
193244;97;112;58.0
193245;97;113;66.0
193246;97;114;65.0
193247;97;115;72.0
193248;97;116;79.0
193249;97;117;74.0
193250;97;118;96.0
193251;97;119;86.0
193252;97;120;94.0
193253;97;121;80.0
193254;97;122;80.0
193255;97;123;90.0
193256;97;124;88.0
193257;97;125;83.0
193258;97;126;83.0
193259;97;127;110.0
193260;97;128;110.0
193261;97;129;108.0
193262;97;130;116.0
193263;97;131;120.0
193264;97;132;116.0
193265;97;133;128.0
193266;97;134;109.0
193267;97;135;139.0
193268;97;136;146.0
193269;97;137;133.0
193270;97;138;172.0
193271;97;139;213.0
193272;97;140;164.0
193273;97;141;170.0
193274;97;142;179.0
193275;97;143;183.0
193276;97;144;188.0
193277;97;145;201.0
193278;97;146;209.0
193279;97;147;214.0
193280;97;148;224.0
193281;97;149;251.0
193282;97;150;107.0
193283;97;151;114.0
193284;97;152;110.0
193285;97;153;100.0
193286;97;154;63.0
193287;97;155;26.0
193288;97;156;33.0
193289;97;157;41.0
193290;97;158;73.0
193291;97;159;83.0
193292;97;160;75.0
193293;97;161;66.0
193294;97;162;58.0
193295;97;163;51.0
193296;97;164;44.0
193297;97;165;33.0
193298;97;166;26.0
193299;97;167;18.0
193300;97;168;5.0
193301;97;169;36.0
193302;97;170;39.0
193303;97;171;33.0
193304;97;172;48.0
193305;97;173;45.0
193306;97;174;77.0
193307;97;175;25.0
193308;97;176;53.0
193309;97;177;37.0
193310;97;178;65.0
193311;97;179;82.0
193312;97;180;83.0
193313;97;181;86.0
193314;97;182;92.0
193315;97;183;94.0
193316;97;184;128.0
193317;97;185;122.0
193318;97;186;97.0
193319;97;187;110.0
193320;97;188;114.0
193321;97;189;80.0
193322;97;190;98.0
193323;97;191;95.0
193324;97;192;60.0
193325;98;79;82.0
193326;98;80;42.0
193327;98;81;113.0
193328;98;82;109.0
193329;98;83;118.0
193330;98;84;91.0
193331;98;85;89.0
193332;98;86;87.0
193333;98;87;78.0
193334;98;88;72.0
193335;98;89;59.0
193336;98;90;96.0
193337;98;91;50.0
193338;98;92;32.0
193339;98;93;32.0
193340;98;94;48.0
193341;98;95;98.0
193342;98;96;113.0
193343;98;97;42.0
193344;98;99;41.0
193345;98;100;62.0
193346;98;101;86.0
193347;98;102;55.0
193348;98;103;44.0
193349;98;104;41.0
193350;98;105;70.0
193351;98;106;95.0
193352;98;107;84.0
193353;98;108;72.0
193354;98;109;68.0
193355;98;110;62.0
193356;98;111;80.0
193357;98;112;85.0
193358;98;113;92.0
193359;98;114;103.0
193360;98;115;107.0
193361;98;116;112.0
193362;98;117;101.0
193363;98;118;124.0
193364;98;119;121.0
193365;98;120;130.0
193366;98;121;107.0
193367;98;122;104.0
193368;98;123;113.0
193369;98;124;110.0
193370;98;125;101.0
193371;98;126;96.0
193372;98;127;122.0
193373;98;128;127.0
193374;98;129;130.0
193375;98;130;141.0
193376;98;131;142.0
193377;98;132;147.0
193378;98;133;160.0
193379;98;134;145.0
193380;98;135;172.0
193381;98;136;181.0
193382;98;137;169.0
193383;98;138;209.0
193384;98;139;250.0
193385;98;140;199.0
193386;98;141;206.0
193387;98;142;215.0
193388;98;143;219.0
193389;98;144;224.0
193390;98;145;237.0
193391;98;146;246.0
193392;98;147;252.0
193393;98;148;261.0
193394;98;149;289.0
193395;98;150;126.0
193396;98;151;97.0
193397;98;152;116.0
193398;98;153;96.0
193399;98;154;63.0
193400;98;155;38.0
193401;98;156;19.0
193402;98;157;32.0
193403;98;158;52.0
193404;98;159;87.0
193405;98;160;81.0
193406;98;161;77.0
193407;98;162;67.0
193408;98;163;66.0
193409;98;164;61.0
193410;98;165;50.0
193411;98;166;47.0
193412;98;167;46.0
193413;98;168;43.0
193414;98;169;11.0
193415;98;170;48.0
193416;98;171;67.0
193417;98;172;91.0
193418;98;173;86.0
193419;98;174;113.0
193420;98;175;55.0
193421;98;176;81.0
193422;98;177;73.0
193423;98;178;96.0
193424;98;179;109.0
193425;98;180;105.0
193426;98;181;119.0
193427;98;182;125.0
193428;98;183;132.0
193429;98;184;160.0
193430;98;185;146.0
193431;98;186;126.0
193432;98;187;125.0
193433;98;188;131.0
193434;98;189;92.0
193435;98;190;120.0
193436;98;191;106.0
193437;98;192;98.0
193438;99;79;123.0
193439;99;80;84.0
193440;99;81;148.0
193441;99;82;142.0
193442;99;83;149.0
193443;99;84;121.0
193444;99;85;122.0
193445;99;86;121.0
193446;99;87;111.0
193447;99;88;101.0
193448;99;89;85.0
193449;99;90;134.0
193450;99;91;83.0
193451;99;92;55.0
193452;99;93;71.0
193453;99;94;72.0
193454;99;95;131.0
193455;99;96;137.0
193456;99;97;43.0
193457;99;98;41.0
193458;99;100;39.0
193459;99;101;79.0
193460;99;102;67.0
193461;99;103;58.0
193462;99;104;62.0
193463;99;105;77.0
193464;99;106;108.0
193465;99;107;85.0
193466;99;108;85.0
193467;99;109;80.0
193468;99;110;73.0
193469;99;111;95.0
193470;99;112;102.0
193471;99;113;110.0
193472;99;114;106.0
193473;99;115;116.0
193474;99;116;123.0
193475;99;117;118.0
193476;99;118;140.0
193477;99;119;130.0
193478;99;120;137.0
193479;99;121;124.0
193480;99;122;123.0
193481;99;123;134.0
193482;99;124;131.0
193483;99;125;125.0
193484;99;126;123.0
193485;99;127;151.0
193486;99;128;152.0
193487;99;129;152.0
193488;99;130;160.0
193489;99;131;163.0
193490;99;132;160.0
193491;99;133;172.0
193492;99;134;152.0
193493;99;135;182.0
193494;99;136;189.0
193495;99;137;176.0
193496;99;138;212.0
193497;99;139;252.0
193498;99;140;206.0
193499;99;141;212.0
193500;99;142;221.0
193501;99;143;225.0
193502;99;144;229.0
193503;99;145;242.0
193504;99;146;250.0
193505;99;147;255.0
193506;99;148;264.0
193507;99;149;291.0
193508;99;150;149.0
193509;99;151;138.0
193510;99;152;148.0
193511;99;153;133.0
193512;99;154;96.0
193513;99;155;62.0
193514;99;156;52.0
193515;99;157;66.0
193516;99;158;93.0
193517;99;159;119.0
193518;99;160;112.0
193519;99;161;105.0
193520;99;162;96.0
193521;99;163;91.0
193522;99;164;84.0
193523;99;165;72.0
193524;99;166;66.0
193525;99;167;60.0
193526;99;168;40.0
193527;99;169;31.0
193528;99;170;11.0
193529;99;171;42.0
193530;99;172;79.0
193531;99;173;85.0
193532;99;174;120.0
193533;99;175;68.0
193534;99;176;97.0
193535;99;177;80.0
193536;99;178;108.0
193537;99;179;126.0
193538;99;180;126.0
193539;99;181;129.0
193540;99;182;135.0
193541;99;183;135.0
193542;99;184;171.0
193543;99;185;166.0
193544;99;186;141.0
193545;99;187;152.0
193546;99;188;156.0
193547;99;189;120.0
193548;99;190;142.0
193549;99;191;135.0
193550;99;192;103.0
193551;100;79;130.0
193552;100;80;95.0
193553;100;81;140.0
193554;100;82;132.0
193555;100;83;137.0
193556;100;84;110.0
193557;100;85;114.0
193558;100;86;115.0
193559;100;87;104.0
193560;100;88;92.0
193561;100;89;75.0
193562;100;90;131.0
193563;100;91;81.0
193564;100;92;52.0
193565;100;93;79.0
193566;100;94;63.0
193567;100;95;123.0
193568;100;96;118.0
193569;100;97;29.0
193570;100;98;62.0
193571;100;99;39.0
193572;100;101;43.0
193573;100;102;49.0
193574;100;103;45.0
193575;100;104;54.0
193576;100;105;51.0
193577;100;106;81.0
193578;100;107;52.0
193579;100;108;63.0
193580;100;109;57.0
193581;100;110;51.0
193582;100;111;72.0
193583;100;112;79.0
193584;100;113;87.0
193585;100;114;73.0
193586;100;115;85.0
193587;100;116;94.0
193588;100;117;93.0
193589;100;118;112.0
193590;100;119;98.0
193591;100;120;104.0
193592;100;121;98.0
193593;100;122;101.0
193594;100;123;111.0
193595;100;124;110.0
193596;100;125;107.0
193597;100;126;109.0
193598;100;127;136.0
193599;100;128;133.0
193600;100;129;129.0
193601;100;130;134.0
193602;100;131;140.0
193603;100;132;129.0
193604;100;133;140.0
193605;100;134;119.0
193606;100;135;149.0
193607;100;136;155.0
193608;100;137;141.0
193609;100;138;176.0
193610;100;139;215.0
193611;100;140;171.0
193612;100;141;176.0
193613;100;142;185.0
193614;100;143;189.0
193615;100;144;193.0
193616;100;145;205.0
193617;100;146;213.0
193618;100;147;218.0
193619;100;148;227.0
193620;100;149;253.0
193621;100;150;128.0
193622;100;151;144.0
193623;100;152;137.0
193624;100;153;129.0
193625;100;154;93.0
193626;100;155;56.0
193627;100;156;59.0
193628;100;157;70.0
193629;100;158;102.0
193630;100;159;111.0
193631;100;160;103.0
193632;100;161;93.0
193633;100;162;86.0
193634;100;163;78.0
193635;100;164;71.0
193636;100;165;61.0
193637;100;166;54.0
193638;100;167;46.0
193639;100;168;25.0
193640;100;169;52.0
193641;100;170;29.0
193642;100;171;5.0
193643;100;172;40.0
193644;100;173;51.0
193645;100;174;88.0
193646;100;175;50.0
193647;100;176;74.0
193648;100;177;53.0
193649;100;178;81.0
193650;100;179;101.0
193651;100;180;104.0
193652;100;181;99.0
193653;100;182;104.0
193654;100;183;100.0
193655;100;184;139.0
193656;100;185;140.0
193657;100;186;113.0
193658;100;187;135.0
193659;100;188;137.0
193660;100;189;106.0
193661;100;190;120.0
193662;100;191;121.0
193663;100;192;71.0
193664;101;79;129.0
193665;101;80;102.0
193666;101;81;122.0
193667;101;82;111.0
193668;101;83;114.0
193669;101;84;91.0
193670;101;85;97.0
193671;101;86;101.0
193672;101;87;90.0
193673;101;88;77.0
193674;101;89;64.0
193675;101;90;119.0
193676;101;91;78.0
193677;101;92;59.0
193678;101;93;87.0
193679;101;94;58.0
193680;101;95;105.0
193681;101;96;89.0
193682;101;97;44.0
193683;101;98;86.0
193684;101;99;79.0
193685;101;100;43.0
193686;101;102;40.0
193687;101;103;46.0
193688;101;104;55.0
193689;101;105;28.0
193690;101;106;46.0
193691;101;107;15.0
193692;101;108;39.0
193693;101;109;35.0
193694;101;110;35.0
193695;101;111;45.0
193696;101;112;50.0
193697;101;113;57.0
193698;101;114;31.0
193699;101;115;45.0
193700;101;116;55.0
193701;101;117;60.0
193702;101;118;75.0
193703;101;119;57.0
193704;101;120;62.0
193705;101;121;64.0
193706;101;122;69.0
193707;101;123;78.0
193708;101;124;79.0
193709;101;125;80.0
193710;101;126;86.0
193711;101;127;109.0
193712;101;128;103.0
193713;101;129;95.0
193714;101;130;97.0
193715;101;131;105.0
193716;101;132;88.0
193717;101;133;98.0
193718;101;134;76.0
193719;101;135;107.0
193720;101;136;112.0
193721;101;137;98.0
193722;101;138;133.0
193723;101;139;173.0
193724;101;140;127.0
193725;101;141;133.0
193726;101;142;142.0
193727;101;143;146.0
193728;101;144;150.0
193729;101;145;162.0
193730;101;146;170.0
193731;101;147;175.0
193732;101;148;185.0
193733;101;149;211.0
193734;101;150;96.0
193735;101;151;140.0
193736;101;152;115.0
193737;101;153;115.0
193738;101;154;85.0
193739;101;155;58.0
193740;101;156;74.0
193741;101;157;76.0
193742;101;158;106.0
193743;101;159;94.0
193744;101;160;87.0
193745;101;161;76.0
193746;101;162;73.0
193747;101;163;63.0
193748;101;164;57.0
193749;101;165;55.0
193750;101;166;50.0
193751;101;167;45.0
193752;101;168;44.0
193753;101;169;80.0
193754;101;170;71.0
193755;101;171;42.0
193756;101;172;11.0
193757;101;173;12.0
193758;101;174;47.0
193759;101;175;41.0
193760;101;176;47.0
193761;101;177;27.0
193762;101;178;46.0
193763;101;179;67.0
193764;101;180;74.0
193765;101;181;58.0
193766;101;182;63.0
193767;101;183;57.0
193768;101;184;97.0
193769;101;185;103.0
193770;101;186;75.0
193771;101;187;106.0
193772;101;188;106.0
193773;101;189;83.0
193774;101;190;87.0
193775;101;191;96.0
193776;101;192;31.0
193777;102;79;89.0
193778;102;80;62.0
193779;102;81;91.0
193780;102;82;82.0
193781;102;83;87.0
193782;102;84;60.0
193783;102;85;64.0
193784;102;86;67.0
193785;102;87;55.0
193786;102;88;42.0
193787;102;89;26.0
193788;102;90;84.0
193789;102;91;38.0
193790;102;92;22.0
193791;102;93;47.0
193792;102;94;18.0
193793;102;95;74.0
193794;102;96;71.0
193795;102;97;24.0
193796;102;98;55.0
193797;102;99;67.0
193798;102;100;49.0
193799;102;101;40.0
193800;102;103;10.0
193801;102;104;16.0
193802;102;105;16.0
193803;102;106;41.0
193804;102;107;31.0
193805;102;108;18.0
193806;102;109;13.0
193807;102;110;7.0
193808;102;111;27.0
193809;102;112;34.0
193810;102;113;42.0
193811;102;114;48.0
193812;102;115;52.0
193813;102;116;58.0
193814;102;117;50.0
193815;102;118;73.0
193816;102;119;66.0
193817;102;120;75.0
193818;102;121;56.0
193819;102;122;55.0
193820;102;123;66.0
193821;102;124;64.0
193822;102;125;59.0
193823;102;126;59.0
193824;102;127;87.0
193825;102;128;86.0
193826;102;129;84.0
193827;102;130;92.0
193828;102;131;96.0
193829;102;132;94.0
193830;102;133;107.0
193831;102;134;90.0
193832;102;135;118.0
193833;102;136;126.0
193834;102;137;114.0
193835;102;138;154.0
193836;102;139;195.0
193837;102;140;144.0
193838;102;141;151.0
193839;102;142;161.0
193840;102;143;165.0
193841;102;144;169.0
193842;102;145;182.0
193843;102;146;191.0
193844;102;147;197.0
193845;102;148;206.0
193846;102;149;234.0
193847;102;150;82.0
193848;102;151;101.0
193849;102;152;88.0
193850;102;153;81.0
193851;102;154;46.0
193852;102;155;19.0
193853;102;156;38.0
193854;102;157;37.0
193855;102;158;66.0
193856;102;159;62.0
193857;102;160;53.0
193858;102;161;44.0
193859;102;162;37.0
193860;102;163;29.0
193861;102;164;22.0
193862;102;165;15.0
193863;102;166;10.0
193864;102;167;9.0
193865;102;168;29.0
193866;102;169;52.0
193867;102;170;64.0
193868;102;171;52.0
193869;102;172;49.0
193870;102;173;35.0
193871;102;174;58.0
193872;102;175;3.0
193873;102;176;29.0
193874;102;177;18.0
193875;102;178;42.0
193876;102;179;58.0
193877;102;180;58.0
193878;102;181;65.0
193879;102;182;71.0
193880;102;183;77.0
193881;102;184;106.0
193882;102;185;98.0
193883;102;186;74.0
193884;102;187;86.0
193885;102;188;89.0
193886;102;189;56.0
193887;102;190;74.0
193888;102;191;71.0
193889;102;192;43.0
193890;103;79;87.0
193891;103;80;56.0
193892;103;81;95.0
193893;103;82;87.0
193894;103;83;93.0
193895;103;84;65.0
193896;103;85;68.0
193897;103;86;69.0
193898;103;87;58.0
193899;103;88;46.0
193900;103;89;29.0
193901;103;90;86.0
193902;103;91;36.0
193903;103;92;13.0
193904;103;93;40.0
193905;103;94;17.0
193906;103;95;78.0
193907;103;96;79.0
193908;103;97;17.0
193909;103;98;44.0
193910;103;99;58.0
193911;103;100;45.0
193912;103;101;46.0
193913;103;102;10.0
193914;103;104;9.0
193915;103;105;25.0
193916;103;106;52.0
193917;103;107;40.0
193918;103;108;28.0
193919;103;109;24.0
193920;103;110;17.0
193921;103;111;37.0
193922;103;112;44.0
193923;103;113;51.0
193924;103;114;58.0
193925;103;115;63.0
193926;103;116;69.0
193927;103;117;60.0
193928;103;118;83.0
193929;103;119;77.0
193930;103;120;86.0
193931;103;121;66.0
193932;103;122;65.0
193933;103;123;75.0
193934;103;124;73.0
193935;103;125;67.0
193936;103;126;66.0
193937;103;127;93.0
193938;103;128;94.0
193939;103;129;93.0
193940;103;130;102.0
193941;103;131;105.0
193942;103;132;104.0
193943;103;133;117.0
193944;103;134;100.0
193945;103;135;129.0
193946;103;136;137.0
193947;103;137;125.0
193948;103;138;164.0
193949;103;139;206.0
193950;103;140;155.0
193951;103;141;161.0
193952;103;142;171.0
193953;103;143;175.0
193954;103;144;180.0
193955;103;145;193.0
193956;103;146;202.0
193957;103;147;207.0
193958;103;148;217.0
193959;103;149;245.0
193960;103;150;91.0
193961;103;151;99.0
193962;103;152;93.0
193963;103;153;83.0
193964;103;154;47.0
193965;103;155;12.0
193966;103;156;28.0
193967;103;157;30.0
193968;103;158;61.0
193969;103;159;65.0
193970;103;160;57.0
193971;103;161;49.0
193972;103;162;41.0
193973;103;163;34.0
193974;103;164;27.0
193975;103;165;16.0
193976;103;166;8.0
193977;103;167;3.0
193978;103;168;22.0
193979;103;169;42.0
193980;103;170;56.0
193981;103;171;49.0
193982;103;172;54.0
193983;103;173;43.0
193984;103;174;68.0
193985;103;175;11.0
193986;103;176;39.0
193987;103;177;28.0
193988;103;178;53.0
193989;103;179;68.0
193990;103;180;67.0
193991;103;181;75.0
193992;103;182;81.0
193993;103;183;88.0
193994;103;184;117.0
193995;103;185;107.0
193996;103;186;84.0
193997;103;187;94.0
193998;103;188;98.0
193999;103;189;63.0
194000;103;190;83.0
194001;103;191;78.0
194002;103;192;53.0
194003;104;79;77.0
194004;104;80;47.0
194005;104;81;87.0
194006;104;82;80.0
194007;104;83;87.0
194008;104;84;59.0
194009;104;85;61.0
194010;104;86;61.0
194011;104;87;50.0
194012;104;88;39.0
194013;104;89;23.0
194014;104;90;77.0
194015;104;91;26.0
194016;104;92;8.0
194017;104;93;31.0
194018;104;94;9.0
